review_text,Review_Angles
"So I'd thought I'd post this whilst I'm playing it so I can try and remember at least half of everything that's terrible and sucks with it. The list is long.

From retarded units that just don't follow orders and do really random stuff to consistently lose you battles in otherwise easy conditions to win... down to the horrible Clash of Clans copy (at around £100 a pop).

Seriously this game is the worst of every Total War ever made. Just don't buy it. Ever.

The controls are Janky at best and units following instructions is kind of total RnG. I've got hours of recorded footage of telling archers to shoot at units and they just glitch out on the spot for a few minutes trying to change direction or formation into something that just makes no sense or wasn't requested. Again, usually at a time when you need something to do what you tell it to.

Lost the same siege battle 4 times over with mechanised units driving into trees and just staying there without response to new directions, threats or the 400 enemy troops just strolling past next to you.

Seriously, above all else the completely awful unit A.I. makes this game just unplayable... tell a unit to attack something, it'll change direction and formation for 10 minutes, then walk off in a random direction and stand next to the unit you told it to attack.

Getting units to attack Hero's is even worse. It's like your units do a little dance around the target for 15 minutes whilst they all die.

EDIT: - Sorry I forgot to add that the CPU doesn't play by any of the same rules that you do. So 10 turns in it'ss apear with 2 x 20stacks of units generated from a single town with 3 buildings... Completely impossible in any of the game mechanics... You can tell when someone has made a really unbalanced non-working bag of crap when the AI is just coded to ignore all game constraints and just throw massive armies at you whenever and however required... usually crap in your units vs CPU units as well in terms of how they behave etc. in battle... loads of completely stupid movements by your own units to aid the CPU at just the right times...

Please for god sake don't buy this game. Grab yourself a £89 parachute instead and try Base Jumping. It's less painful.

EDIT : You could throw a bag of razor blades and a few pints of Vinegar into the sky dive mentioned above and still be good... I wouldn't play this anymore if I was paid to. THere are £4 indie games with just way more to offer...

Well done CA - Waited 4 years for the final on this title and you turned it into an unbalanced, Jankie, Cheap feeling, Overpriced Clash of Clans copy... Outstanding work...

BTW - Whichever idiot OK'd the £100 a copy Tower Defence Game... Please ****ing sack them. Worst RTS game ever made.","Technical Stability, Gameplay Mechanics, Consumer Value"
"This is the biggest most thematic grand strategy, tactical combat game out there right now period","Gameplay Scale, Thematic Depth, Genre Positioning"
very good game but dlcs are a little over priced and no bugs even with mods,"Consumer Value, Technical Stability, Content Pricing"
"CA will not be getting another penny out of my purse, until they apologize to the community and reverse their price policy changes. CA has been getting more and more greedy for putting in less work then ever before. Maybe they'll come to their senses, but probably not. And if they don't, then I won't be supporting a company that doesn't give a damn about it's community. We don't need CA to survive, they need us to survive. Remember your worth, fellow customers and fans. Because CA certainly doesn't.","Consumer Value, Corporate Ethics, Community Relations"
"Siege battles are still bad (albeit a little improved) but now the narrative is a little better, more factions and lords to add to your TW Warhammer 1 and 2 legacy of hundreds of dollars worth of DLC and expansions.

Totally worth it if you're into this universe, if you're already neck-deep into these purchases or simply if you would like a Civ-like game that's actually a videogame because it has a deep RTS battle system.","Gameplay Quality, Narrative, Consumer Value"
is good,Overall Quality
not as good as 2.  but good,"Comparative Quality, Overall Enjoyment"
"Base game is lacking without DLC (or mods). DLC cost is too high, if they need people to buy DLC , charging more and more for less content is not the way. 

If developers can't support the game without selling minor DLC packs for $25 ea, maybe the game deserves to fade away at that point???

Update 2024: Base game still needs lots of dlc from previous games for many factions to be competitive. Immortal empire campaign is a little bit better than last year.Still don't recommend to buy at full price especially if you don't already have or plan to buy the dlc from previous games.","Consumer Value, Monetization Model, Game Completeness"
Shit company plain and simple complete con artist,"Ethical Integrity, Consumer Value"
Had a rough start and prior to Thrones of Decay was in a bad spot but very good now.,"Historical Development, Current State, Overall Value"
"cant wait for more dlc 
","Consumer Value, Content Satisfaction, Future Expectations"
"The AI is barely functional and bugs run rampant while CA releases overpriced DLC.

I would not recommend Warhammer III in it's current state.","Technical Stability, Consumer Value, Business Practice"
" I highly recommend this game, if you are into strategy with deep lore to get into. as well the total war Warhamer.  It's a bit of a nostalgia trip for me calling back to the table base Warhammer game and classic warcraft 1 & 2","Narrative Depth, Nostalgia & Legacy, Genre Appeal"
i like it when the little guys go flying,"Gameplay Enjoyment, Visual Appeal"
"This game has greatly affected me on a emotional, physical, spiritual, cognitive and financial level. I no longer even find joy in killing enemies on the other team, the short lived joy from the tiny squirt of dopamine that was once released isn't released anymore. I only find mild solice in the thought that killing an enemy will be bringing upon them the hardships this game has bought upon me. This game will turn you into a masochist in where the only pleasure you will find in playing this game will be derived from the pain you will receive by playing it.

I'm hoping if you're here reading the reviews for Total War: Warhammer III you haven't yet decided to sell your ♥♥♥♥♥♥♥ soul to the snail and download this plague on your computer, if you answer yes to any of the following question this game is not for you. Forget it ever existed, do not return.

Do you enjoy life?
Do you like more then 4 hours of sleep a night?
Would you like stability within your life?
Do you like having good relations with your family and friends?
Would you like to keep your job?


However, if you answer yes to any of these following questions this game is perfect for you.

Do you enjoy eating lead house paint and crayons?
Would you like to sit in front of a computer screen for hours a day neglecting every aspect of your life and finding no joy at all in what you're doing, all in order to unlock pixels that resemble a deamon only to die to a 13 year old Estonian child and his dad's credit card?
Do you have severe anger issues?
Would you like to pull each of your finger nails off with a pair of pliers?
Do you have no friends or want to lose them all?
Would you enjoy kicking a toothpick under you toe nail into a wall?","Emotional Impact, Gameplay Addiction, Consumer Warning"
